rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id,rally_length
5403,4,00:15:50,28502,11,7,17,short service,0,1,2,7,0.354878049,0.492552083,,,8,171.4,338.99,8,215.6,693.98,0,0,5402,14
5403,5,00:12:01,21653,7,3,31,clear,1,0,1,3,-1.034146341,-1.492395833,,,8,155.7,727.88,8,178.6,308.69,0,0,5402,14
5403,6,00:35:33,64014,11,3,17,drop,0,0,2,6,1.057317073,-0.78328125,,,8,209.8,735.84,8,188.9,289.83,0,0,5402,14
5403,7,00:08:18,14947,2,0,31,defensive shot,0,0,2,7,-0.56097561,-0.488385417,,,8,236.4,680.46,9,235.9,200.75,0,0,5402,14
5403,8,00:10:42,19266,6,2,17,clear,0,0,1,8,0.806097561,1.427604167,,,9,106.1,185.45,8,162.1,655.37,0,0,5402,14
5403,9,01:19:40,143427,9,9,31,lob,0,0,1,8,-0.77804878,-1.3140625,,,8,201.5,638.39,8,187.3,341.73,0,0,5402,14
5403,10,00:20:41,37253,16,10,17,defensive shot,0,0,2,1,1.117073171,0.34484375,,,8,219.7,239.06,5,265.7,756.21,0,0,5402,14
5403,11,00:44:38,80342,8,6,31,lob,0,0,1,8,0.826829268,1.401302083,,,5,98.1,312.2,8,108.6,753.46,0,0,5402,14
5403,12,00:42:16,76104,21,7,17,clear,1,0,1,9,-0.292682927,-1.374895833,,,8,172,658.64,8,149.2,281.55,0,0,5402,14
5403,13,00:34:07,61411,3,1,31,defensive shot,0,1,2,8,-0.769512195,0.755625,,,8,133.4,287.19,8,125.1,652.29,0,0,5402,14
5403,14,00:29:59,53979,21,17,17,defensive shot,0,0,2,7,-0.353658537,0.20234375,not pass over the net,31,8,228,253.78,5,260.4,656.91,0,0,5402,14
5404,1,00:34:35,62275,3,1,31,lob,0,1,1,3,1.465853659,1.550104167,,,6,259.9,364.24,8,213.7,661.05,0,0,5403,4
5404,2,00:24:04,43322,20,14,18,defensive shot,0,1,1,8,0.302439024,-1.252760417,,,8,207,663.05,8,224.8,357.71,0,0,5403,4
5404,3,00:19:01,34241,11,7,31,defensive shot,0,0,2,5,-0.976829268,-0.609270833,,,8,209.6,689.01,8,140.4,268.2,0,0,5403,4
5404,4,00:10:53,19608,9,4,18,smash,0,0,2,1,1.414634146,0.142083333,touched the net,18,8,228.2,752.78,8,198.9,285.24,0,0,5403,4
5405,1,01:29:23,160898,15,14,31,smash,0,0,2,6,-0.93902439,0.903177083,,,3,103.2,200.55,8,183.6,686.09,0,0,5404,12
5405,2,00:12:21,22252,7,4,19,lob,0,0,1,8,0.663414634,1.080260417,,,8,131.3,357.03,8,188.8,624.73,0,0,5404,12
5405,3,00:28:36,51496,18,16,31,short service,0,1,2,7,0.335365854,-0.43578125,,,8,164.4,627.5,8,223.9,271.18,0,0,5404,12
5405,4,00:45:47,82427,16,12,19,net shot,0,1,2,2,1.186585366,-0.235729167,,,8,160,628.17,8,165.7,324.8,0,0,5404,12
5405,5,00:45:46,82384,13,5,31,defensive shot,0,1,2,7,-0.618292683,0.649895833,,,8,191.6,273.68,3,290.5,763.72,0,0,5404,12
5405,6,00:46:22,83465,16,13,19,clear,0,0,1,4,0.946341463,-1.462239583,,,3,253.6,778.47,8,180.6,325.13,0,0,5404,12
5405,7,00:34:50,62727,3,1,31,lob,0,1,1,9,-0.7,1.612916667,,,8,228.6,297.77,8,225,670.31,0,0,5404,12
5405,8,00:10:53,19609,4,4,19,drop,0,0,2,2,-0.997560976,0.556979167,,,8,129.9,212.02,8,179.3,673.63,0,0,5404,12
5405,9,01:23:46,150781,10,12,31,defensive shot,0,1,2,1,1.006097561,0.348645833,,,8,152.7,311.57,9,198.5,799.57,0,0,5404,12
5405,10,00:29:29,53095,1,0,19,drop,0,0,2,7,0.81097561,-0.514895833,,,9,202.4,777.77,8,160.2,286.99,0,0,5404,12
5405,11,00:28:40,51604,18,16,31,lob,0,0,1,8,-0.697560976,-1.0409375,,,8,181.6,621.92,8,157,306.34,0,0,5404,12
5405,12,01:11:47,129222,15,7,19,push/rush,0,0,2,7,0.175609756,0.038333333,touched the net,31,8,229.2,597.24,8,219.3,268.8,0,0,5404,12
5406,1,00:39:23,70917,5,3,31,clear,1,0,1,9,-0.743902439,1.629166667,,,9,194.6,202.09,8,158.2,713.09,0,0,5405,8
5406,2,00:26:24,47539,6,6,20,clear,1,0,1,5,1.118292683,1.346927083,,,8,218.7,230.96,8,184.9,688.62,0,0,5405,8
5406,3,01:00:09,108285,15,16,31,defensive shot,0,1,2,2,-0.92195122,0.384583333,,,8,203.9,318.72,8,237.7,753.63,0,0,5405,8
5406,4,00:17:04,30733,13,7,20,defensive shot,0,0,2,2,1.234146341,-0.352864583,,,8,246.3,670.92,9,227.1,195.14,0,0,5405,8
5406,5,00:38:21,69047,6,2,31,drop,1,0,2,7,-0.634146341,0.5984375,,,9,205.3,203.89,8,183.3,646.63,0,0,5405,8
5406,6,00:50:27,90817,5,1,20,defensive shot,0,0,2,2,1.198780488,-0.500729167,,,8,238.5,683.41,8,223.6,247.64,0,0,5405,8
5406,7,00:37:25,67364,5,2,31,net shot,0,0,2,7,0.690243902,0.254114583,,,8,219.2,364.19,8,178.7,641.73,0,0,5405,8
5406,8,00:09:31,17131,3,4,20,smash,0,0,2,7,0.920731707,-0.090625,touched the net,20,8,171.5,735.08,8,123.6,338.04,0,0,5405,8
5407,1,00:48:40,87610,16,7,31,lob,0,1,1,9,-0.643902439,1.5521875,,,2,258.9,366.54,8,242.1,660.05,0,0,5406,2
5407,2,00:54:23,97892,16,17,21,defensive shot,0,1,2,2,-1.230487805,0.120677083,touched the net,21,8,193.4,648.24,4,259.4,179.94,0,0,5406,2
5408,1,00:32:59,59390,2,1,31,drop,0,0,2,6,-1.120731707,0.855572917,,,3,71.6,155.94,8,159.9,676.66,0,0,5407,38
5408,2,01:22:48,149056,16,15,22,drive,0,1,2,8,0.068292683,0.933697917,,,8,219.2,317.92,8,213.8,682.51,0,0,5407,38
5408,3,01:21:41,147059,10,10,31,drop,1,0,2,8,0.036585366,-0.58703125,,,8,120.3,716.39,8,146.5,342.16,0,0,5407,38
5408,4,00:57:13,103002,19,19,22,net shot,0,0,2,7,0.141463415,0.224270833,,,8,146.5,358.23,8,178.2,619.74,0,0,5407,38
5408,5,00:28:37,51518,20,12,31,lob,0,1,1,5,-0.937804878,-1.2746875,,,8,141.2,608.24,8,178.6,281.82,0,0,5407,38
5408,6,00:49:25,88960,13,13,22,net shot,0,0,2,2,-0.917073171,0.109791667,,,8,111.9,363.54,8,172.4,629.28,0,0,5407,38
5408,7,00:11:20,20402,6,3,31,lob,0,1,1,4,0.926829268,-1.520520833,,,8,117.9,616.52,8,140.5,309.13,0,0,5407,38
5408,8,01:15:43,136292,11,9,22,defensive shot,0,0,2,2,-1.106097561,0.461614583,,,8,156.4,264.02,8,230.7,743.67,0,0,5407,38
5408,9,00:28:35,51477,20,12,31,push/rush,0,1,1,8,0.732926829,-0.936510417,,,8,123.1,617.39,8,146.3,292.5,0,0,5407,38
5408,10,01:21:59,147576,16,14,22,drive,0,1,1,8,-0.057317073,0.734010417,,,8,166.6,273.79,8,207.2,648.38,0,0,5407,38
5408,11,00:33:58,61148,3,1,31,short service,0,1,2,7,-0.275609756,0.388072917,,,8,186.8,335.67,8,115.3,677.5,0,0,5407,38
5408,12,01:18:25,141155,14,11,22,net shot,0,0,2,1,1.125609756,0.537760417,,,8,115.1,285.87,9,129.6,758.11,0,0,5407,38
5408,13,00:48:09,86686,16,6,31,drop,0,0,2,1,1.226829268,0.639114583,,,9,217.6,194.53,8,196.7,704.71,0,0,5407,38
5408,14,00:43:14,77849,10,9,22,smash,1,0,2,8,0.741463415,0.984375,,,8,190.7,221.18,8,183.5,629.39,0,0,5407,38
5408,15,00:15:56,28707,7,5,31,short service,0,1,2,8,-0.304878049,-0.535885417,,,8,179.3,613.75,8,129.7,281.83,0,0,5407,38
5408,16,00:54:22,97873,16,17,22,smash,1,0,2,6,-1.341463415,0.859375,,,8,221.6,204.28,8,208.7,644.69,0,0,5407,38
5408,17,00:35:07,63232,1,1,31,clear,0,0,1,4,-1.295121951,1.6365625,,,8,104.7,211.96,8,161.3,652.87,0,0,5407,38
5408,18,00:31:56,57501,20,22,22,defensive shot,0,0,1,5,-0.936585366,-0.659791667,,,8,212,711.35,9,206.1,193.55,0,0,5407,38
5408,19,00:28:38,51560,18,16,31,smash,1,0,2,5,-1.251219512,-1.023958333,,,9,129.9,773.71,8,139.1,296.12,0,0,5407,38
5408,20,01:10:02,126069,7,5,22,drop,1,0,2,2,0.942682927,-0.486510417,,,8,126.7,751.98,8,133.1,286.09,0,0,5407,38
5408,21,00:28:42,51660,18,16,31,defensive shot,0,1,1,8,0.535365854,-0.654166667,,,8,195.1,703.07,8,144.7,293.43,0,0,5407,38
5408,22,00:28:31,51349,18,19,22,defensive shot,0,1,2,6,0.991463415,-0.589895833,,,8,187,680.5,9,114.4,170.93,0,0,5407,38
5408,23,00:43:59,79174,11,5,31,smash,1,0,2,5,1.447560976,0.988697917,,,9,239.4,165.54,8,208.2,683.58,0,0,5407,38
5408,24,00:42:36,76707,10,8,22,smash,1,0,2,8,-0.084146341,0.884427083,,,8,171.4,241.2,8,191.4,614.03,0,0,5407,38
5408,25,00:36:35,65857,5,1,31,net shot,0,1,2,2,-1.134146341,0.378385417,,,8,136.4,361.78,8,171.1,633.01,0,0,5407,38
5408,26,00:54:17,97734,16,17,22,smash,0,0,2,6,-0.986585366,1.116354167,,,8,191.4,221.19,8,211.2,657.58,0,0,5407,38
5408,27,01:32:45,166971,16,16,31,defensive shot,0,0,2,2,-1.06097561,0.32109375,,,8,137.8,285.59,9,155.6,793.49,0,0,5407,38
5408,28,00:57:15,103059,19,19,22,smash,1,0,2,8,0.295121951,0.925,,,9,199.4,200.52,8,213.2,639.14,0,0,5407,38
5408,29,00:41:43,75109,10,4,31,defensive shot,0,0,1,6,-1.098780488,1.212708333,,,8,132.2,279.13,8,175.2,736.88,0,0,5407,38
5408,30,00:42:41,76849,10,8,22,lob,0,0,1,6,-0.95,1.292604167,,,8,156.8,329.19,8,188.2,711.12,0,0,5407,38
5408,31,00:12:40,22808,7,4,31,lob,0,1,1,5,-0.953658537,-1.22515625,,,8,125.4,633.08,8,152.7,261.28,0,0,5407,38
5408,32,00:19:58,35951,11,14,22,short service,0,1,2,7,-0.78902439,-0.268020833,,,8,185.4,625.59,8,128.4,273.34,0,0,5407,38
5408,33,00:32:10,57926,21,19,31,short service,0,1,2,7,0.28902439,-0.448125,,,8,165.2,603.25,8,228.1,260.31,0,0,5407,38
5408,34,01:21:29,146686,15,14,22,smash,1,0,2,8,0.090243902,1.084322917,,,8,215.2,224.89,8,216.9,670.22,0,0,5407,38
5408,35,00:59:27,107038,15,15,31,drop,0,0,2,7,0.729268293,0.263072917,,,8,118.6,211.76,8,174.2,668.76,0,0,5407,38
5408,36,01:19:21,142830,14,12,22,drive,0,0,1,8,-0.082926829,0.952291667,,,8,134.8,301.68,8,178.2,640.66,0,0,5407,38
5408,37,00:28:34,51437,20,12,31,smash,1,0,2,5,-1.169512195,-0.964375,,,8,129.5,675.36,8,113.7,257.06,0,0,5407,38
5408,38,00:19:09,34482,10,13,22,push/rush,0,0,2,6,0.947560976,-1.11921875,opponent's ball landed,31,8,215.1,623.97,8,182.7,314.47,0,0,5407,38
5409,1,01:09:32,125176,4,1,31,defensive shot,0,0,2,7,-0.585365854,-0.2721875,,,8,219.6,687.78,8,240.8,218.54,0,0,5408,13
5409,2,00:25:09,45290,19,10,23,clear,1,0,2,5,-1.247560976,-1.217604167,,,8,108.5,742.4,8,143.9,289.42,0,0,5408,13
5409,3,01:17:57,140327,9,7,31,drop,1,0,2,5,-1.402439024,-0.817447917,,,8,122.1,756.62,8,136.6,309.17,0,0,5408,13
5409,4,00:55:21,99634,6,2,23,short service,0,1,2,7,-0.606097561,-0.33953125,,,8,186.3,661.5,8,131.4,325.73,0,0,5408,13
5409,5,00:28:41,51635,18,16,31,defensive shot,0,1,1,8,0.331707317,-0.935104167,,,8,187.7,677.46,8,113.1,299.04,0,0,5408,13
5409,6,00:38:27,69236,5,6,23,clear,0,0,1,6,-1.201219512,1.151875,,,8,159.8,224.75,8,195.7,696.46,0,0,5408,13
5409,7,01:08:15,122868,3,1,31,smash,0,0,2,8,0.740243902,-1.020677083,,,8,227.7,729.55,8,158,287.99,0,0,5408,13
5409,8,00:24:02,43268,18,9,23,defensive shot,0,1,2,2,1.187804878,-0.27171875,,,8,137.7,690.64,8,117.5,263.6,0,0,5408,13
5409,9,00:27:13,49000,19,11,31,net shot,0,1,2,2,1.198780488,-0.271822917,,,8,216.1,597.76,8,171.9,310.69,0,0,5408,13
5409,10,00:43:15,77878,9,12,23,drop,1,0,2,5,1.042682927,0.94234375,,,8,186.1,241.99,8,167.3,684.14,0,0,5408,13
5409,11,01:16:41,138055,9,5,31,lob,0,0,1,3,-0.937804878,-1.4475,,,8,227.1,606.85,8,192.1,346.69,0,0,5408,13
5409,12,00:13:58,25157,4,4,23,net shot,0,1,2,10,1.626829268,-0.451354167,out,2,8,113,634.84,8,221,275.08,0,0,5408,13
5409,13,00:35:14,63423,1,1,31,defensive shot,0,0,2,1,-1.213414634,-0.197916667,touched the net,23,8,128,296.25,4,88.7,758.14,0,0,5408,13
5410,1,00:25:59,46796,16,14,31,smash,0,0,2,6,1.035365854,-0.93875,,,9,230.9,787.64,8,163.6,285.28,0,0,5409,30
5410,2,00:27:26,49387,1,0,24,smash,0,0,2,5,-0.92804878,-1.096145833,,,8,130.4,748.25,8,156.7,272.38,0,0,5409,30
5410,3,00:24:08,43446,14,14,31,drop,1,0,2,7,0.891463415,-0.18125,,,8,128.9,724.61,8,137.2,309.17,0,0,5409,30
5410,4,00:32:34,58628,20,20,24,defensive shot,0,0,2,1,1.254878049,0.61046875,,,8,230,295.43,8,239,730.73,0,0,5409,30
5410,5,00:34:27,62013,3,1,31,clear,1,0,1,4,-0.956097561,1.568802083,,,8,203.3,210.04,8,186.5,671.21,0,0,5409,30
5410,6,00:43:30,78312,18,10,24,drive,0,0,1,8,-0.069512195,-0.650364583,,,8,166.2,642.46,8,140.9,334.97,0,0,5409,30
5410,7,00:15:25,27775,7,4,31,drop,1,0,2,2,0.998780488,-0.499375,,,8,138.2,691.77,8,148.9,292.5,0,0,5409,30
5410,8,00:10:33,18998,7,3,24,smash,0,0,2,8,0.492682927,1.135625,,,8,147.6,249.25,8,181.9,635.48,0,0,5409,30
5410,9,00:46:07,83035,9,7,31,defensive shot,0,0,2,7,0.823170732,0.23015625,,,8,133.8,306.61,8,146.7,740.8,0,0,5409,30
5410,10,00:12:39,22779,7,2,24,defensive shot,0,0,2,7,0.462195122,0.65203125,,,8,178,293.57,8,149.7,668.64,0,0,5409,30
5410,11,00:39:25,70978,7,3,31,smash,0,1,2,8,0.919512195,0.827239583,,,8,175.1,259.84,8,207.6,671.34,0,0,5409,30
5410,12,00:27:25,49355,17,18,24,net shot,0,0,2,7,0.908536585,0.486927083,,,8,209.8,325.47,8,171.4,684.66,0,0,5409,30
5410,13,00:14:03,25314,7,6,31,drive,0,0,1,8,0.892682927,-0.938020833,,,8,213.7,709.77,8,184,346.77,0,0,5409,30
5410,14,00:31:16,56307,3,4,24,net shot,0,1,2,7,0.013414634,-0.298385417,,,8,197.9,595.56,8,172,325.96,0,0,5409,30
5410,15,01:07:57,122330,3,1,31,net shot,0,1,2,7,0.823170732,-0.204947917,,,8,106.4,631.3,8,108.8,301.7,0,0,5409,30
5410,16,00:50:46,91392,20,6,24,lob,0,1,1,3,-1.104878049,-1.379427083,,,8,190.3,629.5,8,161.7,316.26,0,0,5409,30
5410,17,00:32:13,58016,21,19,31,defensive shot,0,1,2,7,0.18902439,-0.275,,,8,220.9,689.5,8,221.1,215.98,0,0,5409,30
5410,18,00:42:42,76865,11,1,24,net shot,0,0,2,2,1.195121951,-0.326614583,,,8,110.2,633.82,8,140.2,268.46,0,0,5409,30
5410,19,00:43:38,78540,7,6,31,defensive shot,0,1,2,1,1.113414634,0.152135417,,,8,137.9,290.88,8,129.4,740.78,0,0,5409,30
5410,20,00:40:42,73289,10,0,24,lob,0,1,1,9,-0.743902439,-1.425,,,8,236.2,613.32,8,197.6,349.74,0,0,5409,30
5410,21,00:08:25,15150,3,1,31,net shot,0,1,2,1,-1.047560976,-0.306927083,,,8,117.1,605.28,8,201,290.12,0,0,5409,30
5410,22,00:06:19,11371,1,0,24,drop,0,0,2,5,1.02195122,0.67234375,,,8,234,215.51,8,200.5,678.33,0,0,5409,30
5410,23,00:13:32,24366,6,3,31,defensive shot,0,1,2,8,0.545121951,-0.709427083,,,8,195.7,631.88,8,192.3,292.5,0,0,5409,30
5410,24,00:42:17,76113,17,9,24,drive,0,0,1,8,0.65,-0.818177083,,,8,120.6,660.15,8,109.4,325.37,0,0,5409,30
5410,25,00:48:31,87348,10,9,31,clear,0,0,1,8,0.919512195,1.341979167,,,8,112.7,209,8,164.7,677.48,0,0,5409,30
5410,26,00:38:11,68747,5,0,24,net shot,0,1,2,1,-0.898780488,-0.257708333,,,8,194.7,638.03,8,160.2,338.23,0,0,5409,30
5410,27,00:48:36,87503,16,7,31,short service,0,1,2,7,0.498780488,0.42203125,,,8,174.6,338.1,8,220.7,677.04,0,0,5409,30
5410,28,00:45:59,82773,14,3,24,net shot,0,1,2,2,1.424390244,-0.339479167,,,8,234.7,629.02,8,164.1,268.15,0,0,5409,30
5410,29,00:07:36,13709,2,0,31,smash,1,0,2,5,-0.925609756,-1.138854167,,,8,138.5,739.19,8,162,301.08,0,0,5409,30
5410,30,00:38:52,69976,12,7,24,smash,0,0,2,5,-0.998780488,-1.09640625,opponent's ball landed,24,8,244.8,725.55,8,181.9,287.58,0,0,5409,30
5411,1,00:48:46,87789,16,7,31,net shot,0,0,2,2,-1.215853659,0.28578125,,,5,98.7,325.77,8,207.4,715.91,0,0,5410,8
5411,2,00:15:33,28002,13,8,25,smash,0,1,2,8,-0.743902439,-0.848802083,,,8,105.1,743.39,8,162.3,330.53,0,0,5410,8
5411,3,00:36:45,66154,5,1,31,net shot,0,0,2,2,-0.969512195,0.627291667,,,8,114.9,320.79,8,152.2,661.84,0,0,5410,8
5411,4,00:22:40,40805,18,15,25,smash,0,0,2,6,1.204878049,-1.0740625,,,8,143,680.49,8,152.1,206.51,0,0,5410,8
5411,5,00:52:47,95025,21,8,31,defensive shot,0,1,1,8,0.181707317,1.199947917,,,8,167.4,270.94,3,301.8,789.42,0,0,5410,8
5411,6,00:46:19,83370,20,15,25,smash,0,0,2,8,-0.193902439,0.891354167,,,3,93.7,183.61,8,152.8,699.98,0,0,5410,8
5411,7,01:07:57,122330,3,1,31,net shot,0,1,2,7,0.823170732,-0.204947917,,,8,106.4,631.3,8,108.8,301.7,0,0,5410,8
5411,8,00:12:17,22120,8,6,25,defensive shot,0,0,2,8,0.06097561,1.188020833,not pass over the net,31,8,185.7,635.52,7,232.7,418.47,0,0,5410,8
5412,1,00:29:05,52366,21,12,31,lob,0,0,1,4,1.304878049,-1.436041667,,,5,275.8,607.59,8,231.1,281.82,0,0,5411,73
5412,2,01:09:05,124358,18,17,26,clear,0,0,1,6,0.931707317,-1.2453125,,,8,243.7,731.01,8,181.1,298.1,0,0,5411,73
5412,3,00:46:07,83035,9,7,31,defensive shot,0,0,2,7,0.823170732,0.23015625,,,8,133.8,306.61,8,146.7,740.8,0,0,5411,73
5412,4,00:58:47,105837,13,8,26,drop,0,0,2,8,0.715853659,-0.696302083,,,8,160.4,737.87,8,165.8,298.24,0,0,5411,73
5412,5,00:59:59,107990,15,16,31,clear,1,0,1,3,1.395121951,1.646979167,,,8,210.3,207.59,8,198.2,703.07,0,0,5411,73
5412,6,00:44:40,80423,3,0,26,defensive shot,0,0,2,2,1.217073171,-0.246197917,,,8,204.1,668.71,3,91.8,170.29,0,0,5411,73
5412,7,00:25:12,45373,15,11,31,smash,0,0,2,6,1.279268293,-0.950520833,,,3,260.2,775.32,8,191.5,284.51,0,0,5411,73
5412,8,00:35:24,63726,18,20,26,lob,0,1,1,6,-0.941463415,1.463020833,,,8,164.6,308.56,8,187.3,646.99,0,0,5411,73
5412,9,01:23:46,150781,10,12,31,defensive shot,0,1,2,1,1.006097561,0.348645833,,,8,152.7,311.57,9,198.5,799.57,0,0,5411,73
5412,10,01:04:55,116854,14,15,26,drop,0,0,2,2,1.087804878,-0.429635417,,,9,241.7,771.93,8,176.6,290.34,0,0,5411,73
5412,11,00:08:32,15361,2,0,31,lob,0,0,1,9,-0.746341463,-1.41828125,,,8,245.8,596.53,8,168.4,284.51,0,0,5411,73
5412,12,00:09:46,17584,3,3,26,defensive shot,0,0,2,7,-0.079268293,0.4665625,,,8,131.3,288.16,9,109.3,757.67,0,0,5411,73
5412,13,00:45:43,82297,13,5,31,drop,0,1,2,5,1.397560976,0.808177083,,,9,247.5,191.33,8,218.2,661.08,0,0,5411,73
5412,14,00:11:24,20520,4,5,26,defensive shot,0,0,2,7,0.092682927,0.381354167,,,8,125.9,354.11,8,209.5,695.22,0,0,5411,73
5412,15,01:00:06,108180,15,16,31,defensive shot,0,1,2,1,1.12804878,0.229375,,,8,131.4,296.21,8,170.6,731.14,0,0,5411,73
5412,16,00:12:57,23311,4,7,26,defensive shot,0,0,2,2,-1.248780488,0.35234375,,,8,120.6,293.48,8,129.7,731.27,0,0,5411,73
5412,17,00:36:39,65997,5,1,31,defensive shot,0,1,2,7,0.774390244,0.623489583,,,8,126.6,305.55,6,100.4,671.82,0,0,5411,73
5412,18,00:53:32,96389,11,4,26,smash,0,0,2,8,-0.279268293,-1.056302083,,,6,104.8,733,8,118.5,285.67,0,0,5411,73
5412,19,00:45:39,82191,13,5,31,defensive shot,0,1,2,5,1.135365854,0.725,,,8,170.1,284.51,8,199,640.62,0,0,5411,73
5412,20,00:53:42,96676,11,4,26,smash,0,0,2,8,0.913414634,-1.005885417,,,8,145.7,712.64,8,200.7,236.67,0,0,5411,73
5412,21,01:28:50,159907,15,13,31,clear,1,0,1,3,0.967073171,1.6146875,,,8,210,221.79,8,202.5,689.51,0,0,5411,73
5412,22,00:43:57,79110,2,0,26,short service,0,1,2,7,0.370731707,-0.389947917,,,8,168.4,624.77,8,231.5,289.82,0,0,5411,73
5412,23,00:08:21,15051,3,1,31,defensive shot,0,0,2,2,1.120731707,-0.122760417,,,8,231,631.02,8,151.2,277.45,0,0,5411,73
5412,24,00:22:30,40500,12,12,26,drive,0,0,1,8,-0.26097561,0.762916667,,,8,154.4,303.51,7,177.5,570.57,0,0,5411,73
5412,25,01:14:17,133724,8,4,31,net shot,0,1,2,7,-0.487804878,-0.117552083,,,7,125.8,578.45,8,172,339.38,0,0,5411,73
5412,26,00:48:36,87496,5,3,26,push/rush,0,0,1,3,-0.92804878,-1.382083333,,,8,120.4,649.07,8,108.6,256.59,0,0,5411,73
5412,27,01:14:15,133670,8,4,31,defensive shot,0,0,2,2,1.085365854,-0.327083333,,,8,219.4,711.44,8,243.7,218.49,0,0,5411,73
5412,28,01:10:39,127170,19,17,26,smash,0,0,2,5,-1.232926829,-0.861041667,,,8,146.9,724.52,8,132.4,308.86,0,0,5411,73
5412,29,00:46:27,83622,14,5,31,defensive shot,0,0,2,2,-1.093902439,0.498541667,,,8,150.8,268.19,5,282.9,718.41,0,0,5411,73
5412,30,00:11:21,20459,4,5,26,lob,0,0,1,3,1.3,1.562760417,,,5,90.9,344.53,8,145.3,636.07,0,0,5411,73
5412,31,00:07:31,13552,1,0,31,defensive shot,0,1,2,1,-1.167073171,-0.339791667,,,8,206.6,669.07,4,260.4,165.5,0,0,5411,73
5412,32,00:28:57,52126,17,14,26,smash,1,0,2,5,1.314634146,0.98328125,,,4,261.8,194.19,8,217.2,677.59,0,0,5411,73
5412,33,00:29:03,52316,21,12,31,smash,0,0,2,6,1.347560976,-1.021354167,,,8,107.9,749.19,8,128.6,257.05,0,0,5411,73
5412,34,01:12:11,129959,20,17,26,defensive shot,0,1,2,1,-0.909756098,-0.34875,,,8,209.1,689.97,8,226,250.02,0,0,5411,73
5412,35,00:53:22,96063,13,11,31,defensive shot,0,0,2,2,-1.356097561,0.3003125,,,8,133.4,288.29,9,131.3,764.45,0,0,5411,73
5412,36,00:43:59,79175,2,0,26,smash,0,0,2,5,-1.024390244,-0.861822917,,,9,124.2,765.72,8,127.9,308.9,0,0,5411,73
5412,37,00:16:10,29124,7,5,31,clear,1,0,1,9,0.81097561,-1.48546875,,,8,129.5,733.74,8,168,242.77,0,0,5411,73
5412,38,00:09:39,17387,3,3,26,smash,1,0,2,5,0.984146341,1.0309375,,,8,218.1,217.17,8,213.9,682.92,0,0,5411,73
5412,39,00:13:37,24519,6,3,31,defensive shot,0,0,2,6,1.486585366,-1.021354167,,,8,213.1,596.37,8,217.1,210.02,0,0,5411,73
5412,40,00:08:42,15671,2,2,26,smash,0,0,2,8,-0.020731707,0.841145833,,,8,120.2,204.23,8,177.6,663.4,0,0,5411,73
5412,41,00:29:07,52437,21,12,31,lob,0,1,1,5,-1.112195122,-1.21296875,,,8,112.8,628.91,6,253.5,228.05,0,0,5411,73
5412,42,00:53:32,96389,11,4,26,smash,0,0,2,8,-0.279268293,-1.056302083,,,6,104.8,733,8,118.5,285.67,0,0,5411,73
5412,43,00:32:10,57926,21,19,31,short service,0,1,2,7,0.28902439,-0.448125,,,8,165.2,603.25,8,228.1,260.31,0,0,5411,73
5412,44,01:11:58,129547,20,17,26,net shot,0,0,2,1,-1.096341463,-0.372708333,,,8,151.9,645.28,8,140.3,293.29,0,0,5411,73
5412,45,00:16:10,29124,7,5,31,clear,1,0,1,9,0.81097561,-1.48546875,,,8,129.5,733.74,8,168,242.77,0,0,5411,73
5412,46,00:20:11,36358,10,12,26,short service,0,1,2,7,-0.415853659,0.425104167,,,8,182.3,331.25,8,120.7,672.56,0,0,5411,73
5412,47,00:59:27,107038,15,15,31,drop,0,0,2,7,0.729268293,0.263072917,,,8,118.6,211.76,8,174.2,668.76,0,0,5411,73
5412,48,00:23:39,42582,13,12,26,net shot,0,1,2,2,-1.117073171,0.298020833,,,8,130.9,354.07,8,166.4,654.38,0,0,5411,73
5412,49,00:51:31,92743,12,9,31,defensive shot,0,1,2,1,1.190243902,0.31609375,,,8,135.6,282.97,9,129.4,772.17,0,0,5411,73
5412,50,00:36:26,65583,19,20,26,smash,1,0,2,6,-1.120731707,0.948958333,,,9,236.3,200.14,8,196.8,712.51,0,0,5411,73
5412,51,00:43:28,78248,7,6,31,short service,0,1,2,1,1.024390244,0.45421875,,,8,167.7,344.44,8,217.5,684.35,0,0,5411,73
5412,52,00:20:18,36544,10,12,26,lob,0,0,1,4,-1.01097561,1.55609375,,,8,114.8,314.13,8,172.2,641.52,0,0,5411,73
5412,53,00:24:06,43382,14,14,31,defensive shot,0,1,2,1,-1.01097561,-0.331510417,,,8,200.3,682.64,8,197.6,244.28,0,0,5411,73
5412,54,00:21:23,38517,11,12,26,lob,0,0,1,9,0.91097561,1.588125,,,8,117.5,363.97,8,130.9,621.15,0,0,5411,73
5412,55,01:16:29,137694,9,5,31,short service,0,1,2,2,0.991463415,-0.425885417,,,8,160.6,625.67,8,220.3,279.26,0,0,5411,73
5412,56,01:06:19,119372,15,16,26,lob,0,0,1,4,1.293902439,-1.496458333,,,8,205,599.84,8,169.8,333.87,0,0,5411,73
5412,57,00:58:48,105850,15,14,31,short service,0,1,2,7,0.352439024,0.285625,,,8,167.6,334.39,8,218.2,691.21,0,0,5411,73
